event_name,gem_level,moves,damage,time_remaining
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41c50c51c52s01c18c34c19c35c36r21c53c54d00r03r04c55s02s03s04c08c37c38c09c42r13c43c44c45c46c47c48c49c56c57c58d01r22c59c22c23d02d03c39c24c25c26c27c28c29r30r31w00,5980177362580,17637
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17c43c50r02r03c25c26c01c32c33c60c61c18c19d00c34c62s01c44r21c63c64c45s02s03s04c65r30c02c03c46c47c27c04c05c66c06c48d01c51d02d03c52c53c54c35c36c67c68d04c37c28c38d05c39c07c08c09c55c56c57c49c58c59c69c29w00,6876517535,27604
aqua_adventure,1,c00c01c02c10c03c11r10c12r00r01c13c04r11c20s00c05c21c30c31r20c32c33c14c40r02r12c15c16c06r03c07c08c50c51c09c17c52c18s01c22c23r21c19c53c54c34c35c36r30c41s02c24s03s04c55c56c57c58d00c42c60c70c71c72c73c37d01d02d03d04d05c59c43c44c45c38c46c47c39c48c49c61c62c63c64c65c66c67c68c69c25c26c27c28c29w00,1499946220090,28097
lost_in_time,1,c00c01c02c10c11c03r10c12c20t21c21r00c04r01r11c30c31c13s00c22c05r20r02c32c33c06c23c14c24c15c40c50c51c07c16r03s01t20c52r30c08t21c60t61c61t20c62c09c63c64t60c65c66t21c25r12t61r21t60s02t61c67t20c26c34s03s04t21c17c35c18c19c36c27c53c54t60c55t20t61c56c57d00t60d01c41c37c38t21c42t20t61c43t60c44c45c46c47t21c48t20c49d02d03d04t21c58c59t51t61c70c71c72c73t20c74t21c75c76t60c77t11t20c78t01c79t31t61c39d05w00,11262500625,9837
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41d00c06r21c42c07c08c09c34c28c29r11s01c43s02c16s03s04c17c35r02r03c44r12c36c37c50c60c61t41c62c63c64c65t40c66z00z01t11c67c51c68d01d02t10d03c52c53c54c55c56c57c58c70c71c72c73c74t11c75t10c76c77d04z02z03z04d05t41c78c45t40c46c18c47c38c19c39c48c49w00,215877192,6970
other_tower,0,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c15c16c05c06r12c07r02r13c32c33c40c34c17r03r04c41c18c35c36c37s01c22s02c08c09s03c23r14c24r21c25c38c50c51c52c53c54c55d00c56c57c58d01c59d02c42c43c26c27c28c44c45c46c47c48c49c39c29s04c19d03r22w00,367581496646,14306
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41c50c51s01r02c52c34c35c18c19c36c53c54r21r03r04r22c55s02c56c57d00c37c58s03d01r13c59s04c22d02c42d03c43c23c24c44c45c25c26c27c28c29c46c47c48c49c38c39c08c09r30r31w00,5015025632385,270
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c31c01c40c41c42c24r20c15r12c16c17c43c50r02r03c25c26c60c61c51s01c62d00c18c19c32c33c44r30c34c45c02r21c03c46c27c04c05s02d01s03s04c63c64c65c06c66c35c36c47c48c37d02c38d03c39c07c08c67c52c28d04d05c53c54c49c55c56c57c68c69c58c59c09c29w00,5124080453,1951
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c17c34r30s01c50c51c07c22c52c53c54r21c23c08c09r03c35c18c19c36d01s02c24s03s04c55c56c57c58c60c70c71c72c73d02d03d04d05c25c59c41c37c38c26c39c42c43c44c45c46c47c48c49c27c28c29c61c62c63c64c65c66c67c68c69w00,1020209899863,1192
lost_in_time,0,c00c01c02c10c11c03r10c12c20t21c21r00c04r01r11c05c30c13c31s00c22c14r20r02c06c32c33c23c15c16c24c40s01c50c51t20c52t21r30c07c34r12c60c61c62t61c63t60c64c65t61c66c25c08r21c09c67c35t60s02t61r03c36c17t20c18c53s03s04c19t60c41c37t61c38c39c26c27c54c55c42c56t60c57c58c43c44d00c59t21c45c46c47d01d02t20d03t21t51c48t61d04t20c49c70t21c71c72c73t20c74t21c75c76t60c77t11t20c78t01c79t31t61d05w00,8628809795,-10684
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c32c33c25c26c27r30c40c41c42r21c43c06c34c28c07c29c08c09r11s01s02c35s03s04c16r02c44c17t41r03d00c36c37c50c60c61t40c62c63c64c65c66z00z01c67t11c68t10d01d02d03c51c52c53c54t11c55c56c57c58c70c71c72t10c73c74c75c76c77d04z02z03z04c45d05c78c18c38r12c19c46c47c39c48c49w00,178182881,-10908
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41d00c50c51c52s01c18c34c19c35r03c36r21c53c54c55s02s03s04c37c38r04c42c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23d03c59c39c24c25c26c27c28c29c08c09r13r30r31w00,5990320076216,17820
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17c43c50r02c25c26c60c61c01r03c62c51s01c18c44d00c19c32c33r30c34r21c45c02c03s02c04c05c27s03s04c46d01c47c06c63c64c35c65c66c36c48c37d02c38d03c39c07c08c67c52d04d05c53c09c54c55c56c57c68c69c49c58c59c28c29w00,6830035585,26915
aqua_adventure,1,c00c01c02c10c03c11r10c12c04c13r00r01r11c20s00c05c21c30c31r20c14c32c33d00c40c15c16r02r12c17c06r03c07c50c51c08c52c09c18s01c22c23r21c34c35c36c19s02c53c54c55c56c57c58r30c24s03s04c60c70c71c72c73d01d02d03d04d05c59c37c41c38c42c43c25c39c44c45c46c47c48c49c61c62c63c64c65c66c67c26c27c28c29c68c69w00,1488113670120,28038
lost_in_time,1,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30c31c13s00c22c05r20r02c32c33c06c23c14c24c15c40c50c51s01t20r30c07r03c52c08r12t21c60c61c62t61c09c16c63c64r21t60c65c25c66s02t61c67t20c26c17c34s03s04t21c35t60c36t20c37t61c18c38c39c19c27c53c41c54t60c55t61c42c56c57c43c44t21d00t60c45t20c46c47d01c48c49t61d02d03t21t60d04d05c58t51t61c59c70t11t20c71c72c73t10c74t11t31c75t21c76t20t60c77c78t01c79w00,11283785216,10003
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c14c15r20c22s00c05c30c31c23c24c32c33c25c26c27r30c40c41c06r21c42c34c28c29c07c08c09s01c43s02r02s03s04r03c35c16r11c44c17r12t41c36c37c50c51c52c53c54t40c55c56c57c58d00d01d02c60c61c62c63t41c64t11t40c65t10c66z00t11d03c67c68z01t10c70c71c72c73t11c74c75t10d04c76c77z02z03z04d05t41c78t40c45c46c47c18c19c38c39c48c49w00,209865420,4331
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c41c18s01c35c36c37r04c22s02c08s03c23c09c24c25r14r21c38c50c51c52c53c54c55d00c56c57c58d01c59d02c42c43c44c45c46c47c48c49c26c27c39s04c28c29c19d03r22w00,368355881567,14227
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c17r02c41c05c06d00c50c51c07s01c52c34c35c18c19r03c36r21r22r04s02c53c54c55c56c57c58s03d01c37c59s04c22d02c42d03c43c44c45c46r13c47c48c23c49c38c39c24c25c26c27c28c29c08c09r30r31w00,5099566099527,1791
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07r02c41d00c50c51c17c52s01c34c35c18c36r21c19c53c54r03c55s02s03s04c37c38c42r04c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23d03c59c39c24c25c26c27c28c29r13c08c09r30r31w00,4598235000219,-7229
happy_time,0,c00c10c11c12c20c13r10r00c21c14c22c23r01r11c30s00c31c40c41c42r20r12c43c15c16c50c17c01r02c24r03c25c26c51s01c32d00c33c60c61r30c18c34c62c19c44c45r21c63c64c65s02s03s04c46d01c47c35c02c03c04c05c06c66c48c36d02d03c52c37c53c54c38c39c55c56c57c67c27d04d05c49c07c08c09c28c58c59c29c68c69w00,5179419269,2925
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33d00c15c40c16r02c06r12c17c07c34c50c51r03c08s01c52c09c53c54r21c35r30c36c22c18c19d01s02s03s04c55c56c57c58c60c70c71c72c73d02d03d04d05c23c59c24c25c37c41c38c42c43c39c26c44c45c46c47c48c49c27c28c29c61c62c63c64c65c66c67c68c69w00,1016658196307,982
lost_in_time,0,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30s00c13c31c22c05r02r20c14c06c32c33c23c15c16c24c07c40s01c50c51t20c52t21r30r12c08r03c60c61t61c62c63t60c64c09c65t61c66c25c67r21t60c34t61c35t60c36s02t61c17t20c26c53c41s03s04c18t60c19c37t61c38c39c27c54c55c42c43c56c57c44t60c58d00c45t21c46c47t20c48d01d02c49c59t21t51d03t61d04c70c71c72c73c74t11t20c75c76t60c77c78t01c79t31t61d05w00,8594192485,-10954
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c25c26c27c32c33c06r30c40c41c42r21c43c28c34c07c08c09r11c29s01s02c35s03s04c16r02c44r03c17t41c36c37c50c51d00t11c52t10t40c53t41c54c55c56c57t40c58d01d02c60c61c62c63c64c65c66z00t11d03c67c68z01t10c70c71c72c73t11c74c75t10d04c76c77z02z03z04c45c18d05c38c78c46c47c19c48c49c39r12w00,171614067,-14192
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01c20r11s00c14c21c30c31r20c05c06c07r12c15c16r13c32r02c40c33r03c34c17c41s01r04c22c23c08s02s03c35c18c36c37c24c25c09d00r14r21c50c51c52c38c53c54c55c56c57c58c59d01d02c26c42c43c27c28c44c45c46c47c48c49s04d03c39c29c19r22w00,474100094275,32958
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51c52s01r02c18c34c19c35c36r21c53c54d00c55s02r03s03s04c37r04c56c57c58c59d01r22c22c23d02d03c24c42c43c44c45c25c26c46c27c28c29r13c47c48c49c38c39c08c09r30r31w00,6354745147850,24377
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17c24c43c50r02c25c26c60c61r03c62c51s01c18c44d00c19c32c33r30c34r21c45c02c03s02c04c05s03s04c63c46c47d01c06c64c35c65c66c36c48d02c37c52c53d03c54c55c56c67c57c38c39c27d04d05c49c07c08c09c28c58c59c68c69c29w00,6825507173,26850
aqua_adventure,1,c00c01c02c10c03c11r10c12c13c04r00r01r11c20s00c05c21c30c31r20c14c32c33d00c40c15c16r02r12c17c50c51c06r03c07c08c52c09s01c18r21c41c22c19c53c54c23c34c35c36r30c60s02c55s03s04c56c57c58c59c37c70c71c72c73c42d01d02d03c38c24c61d04d05c39c43c44c45c25c26c46c47c48c49c62c63c64c65c66c67c27c28c29c68c69w00,1456011476969,25728
lost_in_time,1,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30c31c13s00c22c05r20r02c14c32c23c33c15c16c24c06c40s01c50c07c08c09c51t20c52t21r30r03r12c60t61c61c62c63c64t60c65c66t61c25r21t60c67s02c34t61c35c26c36c53t20c17s03s04c41c27t60c37t61c18c38c39c19d00c54d01c55c56c42t60c57c43c44c45t21c58c46c47c48d02t20d03t51c59t61d04c49t21c70t20c71c72c73c74c75t21c76t11t20t60c77c78t01c79t31t61d05w00,11251526104,9752
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c08c09c34c28c29r11s01c43s02r02s03s04r03c35c16c44c17d00t41r12c36c37c50c60c61t40c62c63c64c65c66z00z01t11c67c51c68d01t10d02d03c52c53c54c55c56c57c58c70c71c72c73c74t11c75t10c76c77d04z02z03z04d05t41c78c45c18c38t40c39c46c47c19c48c49w00,215855683,6961
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c22c41c23c18c35c24c36c37s01r04s02c08s03c09r14r21c38c50c51c52c53c54c55d00c56c57c58d01c59c25d02c42c43c26c27c28c44c45c46c47c48c49c39c29s04c19r22d03w00,367763962123,14454
other_tower,0,c00c01c02c10c03c11r00r10c04c12r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c41r04c18c35c36c37s01c22s02c08s03c23c09c24d00r14r21c38c42c43c50c51c44c45c46c47c48c52d01c49c53c54c55c56c57c58c59s04c25d02c39c26c27c28c29c19d03r22w00,312470944483,2564
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33r02c40c41c17c05c06c50c51c07s01c52c34c35c18c19c36r21r22s02c53c54r03c55c56c57d00c58s03d01c37r04c59s04c22c23d02c24c25d03c26c27c28c29c42c43c44c45c46r13c47c48c49c38c39c08c09r30r31w00,5022821295655,410
happy_time,0,c00c10c11c12c20c13r10r00c21c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43c01r02c50c25c26r03c51c60c61s01c32c33c34d00c62c18c19c44c45r21c63c64s02c65s03s04c02r30d01c46c47c03c04c05c06c27c66c48c35c36c37d02d03c52c53c54c55c56c57c67c68c38c28d04d05c49c07c08c09c58c59c39c29c69w00,5199903526,3131
aqua_adventure,0,c00c01c02c10c03c11r10c12c13r00r01r11c04c20c14s00c05c21c30c31r20c32c33d00c15c40c16r02c06r12c34c07c17r03c08s01r30c50c51c22c23c52c09c53c54r21c18c19c35c36c55c56c57c58s02s03s04c24c60c70c71c72c73c37d01d02d03c59d04d05c41c38c42c43c44c45c39c46c47c48c49c25c26c27c28c29c61c62c63c64c65c66c67c68c69w00,1024291094497,1432
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c15c16c24c40s01c50c51t20c52t21r30c07r12c08c60c61t61c62c63c64t60c09c65t61c66c25c67r21t60s02c34t61c35r03c36c53t20c17c41c26s03t60s04c37t61c18c38c39c19c54c27c55c42c56c57t60c58c43c44c45t21d00d01c46c47c48d02t20d03c59t61d04t51c49t21c70t20c71c72c73c74c75t21c76t11t20t60c77c78t01c79t31t61d05w00,8610613431,-10826
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c32c33c25c26c27c06r30c40c41c42r21c43c34c28c07c08c29c09s01s02c35s03s04r02r03c16r11c44c17t41c36c37c50c51c52c53t40c54c55c56c57c58t41d00t40d01d02c60c61t11c62t10c63c64c65c66z00t11d03c67t10c68z01c70c71c72c73t11c74c75t10c76c77d04z02z03z04c45d05t41c78r12c18c46c47c48c49c19c38c39w00,171797508,-14101
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12c15c16r13c32r02c40c33r03c17c34c41s01r04c22c23c08s02s03c35c24c36c37c18c25c09d00r14r21c50c51c52c38c53c54c55c56c57c58c59d01d02c26c42c43c27c28c44c45c46c47c48c49s04d03c39c29c19r22w00,474075277114,32961
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41c50c51c52s01c18c34c19c35c36r21c53c54d00r03r04c55s02s03s04c37c56c57c58c59d01r22c22d02d03c42c43c44c45c46r13c47c48c23c49c38c39c24c25c26c27c28c29c08c09r30r31w00,6410528054902,25381
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17r02c50c43c24c25c60c61c26r03c62c51s01c44d00c18c19c32c33r30r21c34c45c02c03s02c04c05s03s04c63c64c65c66c06c46c47c35d01c48c36c37d02d03c52c53c54c38c39c55c56c57c67c27d04d05c49c07c08c09c58c59c68c69c28c29w00,6842689236,27101
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c13c20r11s00c14c05c21c30c31r20c32c15c16r12c33r02c06c40c50c51c17c07r03c52c08c09s01r21c53c54c22c23c41c60r30c18c19c34c35c36s02c24c25c55c42c43s03s04c26c27c44c45c46c47c48c49d00d01c56d02c70c71c72c73c61d03d04c57d05c58c59c37c38c62c63c64c65c66c67c68c69c28c29c39w00,1291072734252,15954
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c05c30c31c13s00c22r20c14r02c32c33c23c15c16c24c06c40s01c50r03c51t20c07c52r30t21c34c60c61t61c62c08c63t20c64c09t60c25c65c66t21t61r12c35c36r21t60s02t61c26c67t20c17s03t60s04c37t61c18c19c38c39c41c53c54c27t60c55t61c42c56c57t21c43t20t60c44d00c45c46c47d01c48c49d02t61d03t21d04t60d05t61c58c59t51c70t11t20c71c72c73t10c74t11c75t21t31c76t20t60c77c78t01c79w00,11255531469,9783
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c08c34c09c28c29r11s01c43s02r02s03s04r03c35c16c44c17r12t41c36c37c50c51d00t11c52t10c53t40c54c55t41c56c57d01t40c58d02c60c61c62c63c64c65c66z00t11d03c67c68z01t10c70c71c72c73t11c74c75t10d04c76c77z02z03z04d05t41c78c38c18c45t40c39c46c47c48c19c49w00,210249000,4499
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31r20c15c16c05c06r12c07r02r13r03c32c33c34c40c17c41c18s01c35c36c37r04c22s02c08s03c09r14r21c23c24c25c38c50c51c52c53c54c55d00c56c57c58d01c59d02c42c43c26c27c28c44c45c46c47c48c49c39c29s04c19d03r22w00,367961089808,14316
lost_in_time,0,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30s00c13c31c22c05r02r20c14c06c32c33c23c15c16c24c40s01c50c51c07t20c52t21r30c34r12c60t61c61c62c63t60c64c65t61c66c25c08r21c09c67c35t60s02t61c36r03c17t20c18c53s03s04c19t60c41c37t61c38c39c26d00c27c54t60c55c42t61c43c44t60d01d02d03c45t21t61c46c47c56t60d04t20c48c49c57t51t61c58t21c59c70c71c72c73t20c74t21t31c75c76c77t11t20c78t01d05c79w00,8496239249,-12982
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00c24c05c30c31c15r20c32c33c25c26c27c06r30c40c41c42r21c43c34c28c07c08c29c09s01s02c35s03s04r02r03c16r11c44c17t41c36c37c50c51c52c53t40c54c55c56c57c58t41d00t40d01d02c60c61t11c62t10c63c64c65c66z00t11d03c67t10c68z01c70c71c72c73t11c74c75t10c76c77d04z02z03z04c45d05c78r12c46c18c47c19c48c38c49c39w00,171797508,-14101
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17c43c01c50r02r03c25c32c33c60c61c26c18c51c34c62c19d00c44s01r30r21c45c02c03s02c27c04c05s03s04c46d01c06c47c48c35c36c63c64c65c66c37d02c38d03c39c07c67c08c52d04d05c53c49c54c55c56c57c68c69c09c28c58c59c29w00,6803899907,26527
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c13c20r11s00c14c05c21c30c31r20c32c33d00c40c15c16r02c06r12c17r03c18s01c34c07c50c08c09c51c22c23c52c53c54r21c35c36c19s02c55c24c56c57c58r30d01s03s04c60c70c71c72c73d02d03d04d05c59c25c37c41c38c26c42c43c39c44c45c46c47c48c49c61c62c63c27c64c65c66c28c29c67c68c69w00,1493657694776,28388
lost_in_time,1,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30c31c13s00c22c05r20r02c14c23c06c32c33c15c16c24c40s01c50r03c51t20c07c52r30t21c08r12c60t61c61c62c09c63t60c64c25c65t61c66r21t60c67s02t20t61c34c17c18s03s04t21c35c36c26c19t20t60c37t61c38c39c53c27c54c55c56t60c57c58d00t21c41c59c42c43c44c45c46c47d01t20d02t51d03t21t61d04c48c49t20c70c71c72c73c74t21c75t31c76c77t11t20c78t01d05t60c79w00,11201615954,9363
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c22c23s00c14c30c31c05c15c24c32c33c25c26r20c06r30c40c41r21c27c28c07c34c08c09c29c42r11s01c43s02s03s04r02r03c35c16c44c17t41c36c37c50t40c51d00c52c53c54t41c55c56c57d01t40c58d02c60c61c62c63c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75d04c76c77z02z03z04d05t41c78c45r12c46t40c47c18c48c38c49c39c19w00,209662554,4242
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02c32c33c40c34c17c22r03c23c41c18c24s01c35c36c37r04s02c08s03c09d00r21c25c38r14c50c51c52c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c26c27c39s04c28c29c19r22d03w00,367893537350,14218
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c40c17r02c41c05c06c50c51c07s01c52c34c35c18c19c36r21c53c54r03r04r22c55s02c56c57d00c37c58s03d01r13c59s04d02c42c08d03c09c43c44c45c46c47c48c22c23c49c38c39c24c25c26c27c28c29r30r31w00,5080244740626,1443
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42c15c16r20c17r12r02r03c43c25c50c26c32c51c33c60c61c34d00s01c62c18c19c44c45r21c63c64s02c65c02s03s04c03r30c46c47c04c05d01c06c66c48c35c36c37d02c52c53d03c54c55c38c56c57c39c67c27d04c28d05c07c08c09c58c59c68c69c29c49w00,5200297029,3039
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20d00c15c32c16c33r12r02c06c40c17c34s01r30c50c51c07c22c23c52c53c54r21c08c09r03c35c18c19c36d01s02s03s04c55c56c57c58c60c70c71c72c73d02d03d04d05c59c24c25c41c37c38c42c43c44c45c26c27c28c29c46c47c48c49c39c61c62c63c64c65c66c67c68c69w00,1016495412362,972
other_tower,0,c00c01c02c10c03c11r00r10c04c12r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16c32c33c40r02c34r03c17c18s01c35c36c37r04c22s02s03c08c23c24c25c09c41r14r21c38c50c51c52c53c54c55d00c56c57c58d01c59d02c42c43c26c27c28c44c45c46c47c48c49c39c29s04c19d03r22w00,367954714676,14346
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42c15c16r20c17r12r02r03c43c25c50c26c32c51c33c60c61c34d00s01c62c18c19c44c45r21c63c64s02c65c02s03s04c03r30c46c47c04c05d01c06c66c48c35c36c37d02c52c53d03c54c55c38c56c57c39c67c27d04d05c49c07c08c68c69c58c59c09c28c29w00,5175604989,2700
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33r02d00c40c15c16c06r12c17c07c34r30s01c50c51c22c52c53c54c23r21c08c09r03c35c18c19c36d01s02c24s03s04c55c56c57c58c60c70c71c72c73d02d03d04d05c25c59c41c37c38c42c43c39c44c45c46c47c48c49c26c27c28c29c61c62c63c64c65c66c67c68c69w00,1019434776907,1146
lost_in_time,0,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30s00c13c31c22c05r02r20c14c06c32c33c23c15c16c24c40s01c50c51t20c52t21r30c07c34r12c60t61c61c62c63t60c64c65t61c25c66c08r21c09c67c35t60s02t61r03c36c17t20c26s03s04c53c41t60c37t61c38c39c18c19c54c27c55c56c57c42t60c58c43t21c44c59d00c45c46c47d01t20d02d03t21t51c48t61d04t20c49c70t21c71c72c73c74t20c75c76t11c77t60c78t01c79t31t61d05w00,8627159983,-10697
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00c24c05c30c31c15r20c25c26c27c32c33c06r30c40c41c42r21c43c28c34c07c08c09r11c29s01s02c35s03s04c16c17r02c44d00t41c36r03c37c50t40c60c61c62c63t41c64c65t40c66z00z01c67c68d01d02t11d03c51t10c52c53c54t11c55c56c57c58t10c70c71c72c73c74t11c75t10c76c77d04z02z03z04c45d05c46c78r12c38c39c18c47c19c48c49w00,178316963,-10841
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c17c05c06c07r02c41c50c51c52s01c18c34c19c35c36r21c53c54d00c55s02r03s03r04s04c56c57c37c58r13c59d01r22c22d02d03c08c09c42c43c44c45c46c47c48c23c49c38c39c24c25c26c27c28c29r30r31w00,6406011934847,25300
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17r02r03c43c50c24c25c26c32c33c60c61d00c34c18c62c19c44s01r21c63c64c45s02s03s04r30c65c02c03c46c47c04c05c06c66c48d01c51d02d03c35c36c37c38c39c52c53c54c55c56c57c67c27d04d05c49c07c08c09c58c59c68c69c28c29w00,6872485477,27536
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c13r11c20s00c05c21c30c31r20c32c33d00c14c40r12c15c16r02c06r03c07c08c50c51c17c52c09c18s01c22c23r21c19c53c54c34c35c36r30s02s03s04c55c24c56c57c58c60c70c71c72c73d01d02c37d03c59d04d05c41c38c42c43c39c44c45c46c47c48c49c61c62c63c64c65c66c25c67c26c27c28c29c68c69w00,1510646760370,29174
lost_in_time,1,c00c01c02c10c11c03r10c12c20t21c21r00r01r11c04c30c31c13s00c22c05r20r02c32c33c23c14c15c16c06r03c24c40s01c50c51t20c07c52r30t21c34c08c60c61t61c62t20c09c63c64t60c25c65c66t21t61r21r12c35t60c36s02t61c17c26c18c67s03s04c19c53t20c27t60c41t21c37t20t61c38c39d00d01c54t60c55t61c42c43c56c44c57t60c45c46c47c48c49d02d03d04t21c58t51c59t20c70t61c71c72t21c73t20c74c75t21c76t11t20t60c77c78t01c79t31t61d05w00,11217675331,9488
through_the_portal,1,c00c01c02c10c03c11c12r10r00r01c20c04c13c21c22s00c05c30c31c14c23c24c32c15c25c33c26r20c06c40c41r30r21c27c34c28c07c08c09c29c42r11s01c43s02s03s04c16c35c44r02r03c17r12c36d00c37t41c50c60c61c62c63t40c64c65c66z00z01c67c68d01t11d02d03c51t10c52c53t11c54c55c56c57t10c58c70c71c72c73c74t11c75t10c76c77d04z02z03z04d05t41c78c45t40c46c18c47c19c48c38c39c49w00,215630594,6862
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c41c18s01c35c36c37r04c22s02c08s03r14c09r21c23c24c25c38c50c51c52c53c54c55d00c56c57c58d01c59d02c42c43c26c27c28c44c45c46c47c48c49c39c29s04c19r22d03w00,367984781681,14314
